classes	fitness	bias_r	bias_z	bias_h	weight_xr	weight_xz	weight_xh	weight_hr	weight_hz	weight_hh	bias_rw	conn0	conn1	conn2
NP	1.0	2.97117	2.44658	-1.33435	-0.31765	-0.67523	-2.93092	-1.65077	0.34642	-4.00866	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.3047	-1.33435	-0.31765	-0.54957	-2.93092	-1.77412	0.55808	-4.00866	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.3047	-1.33435	-0.22534	-0.54957	-2.98681	-1.65077	0.55808	-4.00866	1.37391	-3.29637	2.85647	-3.4651
NP	1.0	1.47071	2.3047	-1.33435	-0.31765	-0.55594	-2.93092	-1.65077	0.55808	-4.00866	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.3047	-1.33435	-0.12156	-0.54957	-2.93092	-1.65077	0.55808	-3.97783	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.3047	-1.33435	-0.31765	-0.63318	-2.93092	-1.65077	0.55808	-4.00866	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.44658	-1.33435	-0.31765	-0.54957	-2.93092	-1.65077	0.37816	-4.00866	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.3047	-1.33435	-0.3429	-0.54957	-2.93092	-1.65077	0.55808	-4.00866	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-0.31928	-0.54957	-2.91039	-1.78401	0.34642	-4.04227	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.3047	-1.33435	-0.31765	-0.54957	-3.02095	-1.65077	0.55808	-4.00866	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-0.31928	-0.54957	-2.93092	-1.74986	0.34642	-4.04227	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-0.3801	-0.42741	-2.93092	-1.74986	0.34642	-4.04227	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-0.14159	-0.54957	-2.93092	-1.78401	0.34642	-4.04227	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.68608	2.40916	-1.33435	-1.92895	-0.54957	-2.91039	-1.82996	0.37329	-4.04227	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-0.31928	-0.54957	-2.91039	-1.78401	0.16452	-4.04227	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-1.12173	-0.54957	-2.91039	-1.78401	0.34642	-4.04227	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-0.14159	-0.54957	-2.93092	-1.78401	0.19819	-4.0311	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-0.03663	-0.54957	-2.93092	0.01867	0.34642	-4.081	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-0.14159	-0.54957	-2.93092	-1.78401	0.34642	-4.0311	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-0.31928	-0.54957	-2.91039	0.23322	0.3331	-4.04227	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-0.03663	-0.54957	-2.93092	-1.78401	0.34642	-4.081	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	0.0212	-0.54957	-2.93092	-1.78401	0.34642	-4.081	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-0.13349	-0.54957	-2.94466	-2.29348	0.34642	-4.081	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-0.31928	-0.54957	-2.91039	-1.67716	0.34642	-4.04227	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-0.31928	-0.63724	-2.91039	-1.78401	0.34642	-4.04227	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-1.12173	-0.54957	-2.91039	-1.80838	0.44875	-3.83483	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.68608	2.40916	-1.33435	-1.92895	-0.54957	-2.91039	-2.02322	0.37329	-4.00398	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-1.22032	-0.54957	-2.91039	-1.80838	0.44875	-3.84426	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.68608	2.40916	-1.33435	-1.92895	-0.54957	-2.91039	-1.82996	0.531	-4.04227	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.68608	2.40916	-1.33435	-1.41463	-0.54957	-2.91039	-1.82996	0.76081	-4.04227	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-1.12173	-0.54957	-2.91039	-2.05817	0.44875	-3.9916	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-1.12173	-0.54957	-2.91039	-1.66001	0.44875	-3.99743	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-1.2611	-0.54957	-2.91039	-0.31166	0.34642	-4.04227	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	3.0	2.40916	-1.33435	-1.12173	-0.54957	-2.91039	-1.66001	0.44875	-3.99743	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-1.12173	-0.54957	-2.91039	-1.81782	0.44875	-3.91049	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.33411	-1.33435	-1.12173	-0.54957	-2.91039	-1.80838	0.44875	-3.83483	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	2.97117	2.40916	-1.33435	-1.12044	-0.54957	-2.91039	-1.58559	0.44875	-3.99743	1.37391	-3.29637	2.85647	-3.42972
NP	1.0	-1.67902	-0.03318	0.18625	2.58253	-0.08467	-1.61134	1.56024	2.59846	1.89812	-1.07177	-2.47009	4.19883	-5.23517
NP	1.0	-1.67902	-0.03318	0.18625	2.76152	-0.08467	-1.61134	1.6639	2.35054	2.06391	-1.07177	-2.47009	4.19883	-5.23517
NP	1.0	-1.67902	-0.03318	0.18625	2.76152	-0.08467	-1.61134	1.6639	2.45922	1.6524	-1.07177	-2.47009	4.19883	-5.23517
NP	1.0	-1.67902	-0.03318	0.18625	2.91544	-0.08819	-1.49065	1.6639	2.50422	2.06391	-1.07177	-2.47009	4.2791	-5.23517
NP	1.0	-1.67902	-0.03318	0.18625	2.58253	-0.08467	-1.61134	1.48569	2.59911	2.06391	-1.07177	-2.47009	4.19883	-5.23517
NN	1.0	2.14188	1.49611	0.29913	0.03756	-0.5996	1.974	1.83228	-0.92858	-1.20301	0.87254	-3.32515	-2.59685	-4.97665
NN	1.0	2.14188	1.49611	0.29913	0.03756	-0.5996	1.83345	1.83228	-0.92858	-0.99359	0.87254	-3.32515	-2.59685	-4.97665
NP	1.0	-1.67902	-0.03318	0.18625	2.58253	0.28512	-1.55662	1.16249	2.77591	2.24758	-1.07177	-2.47009	4.1104	-4.80921
NP	1.0	-1.67902	-0.03318	0.18625	2.58253	0.28512	-1.55662	1.04046	2.77591	2.24758	-1.07177	-2.47009	4.1104	-4.80921
NP	1.0	-1.67902	-0.03318	0.18625	2.17115	0.54314	-1.55662	1.16249	2.80494	2.2272	-1.30482	-2.47009	4.41476	-5.057
NP	1.0	-1.67902	0.39755	0.18625	3.32698	0.16015	-1.48883	1.6639	2.39462	2.06391	-1.07177	-2.47009	4.2791	-5.23517
NP	1.0	-1.67902	0.39755	0.18625	3.32698	0.16015	-1.48883	1.52697	2.39462	1.9299	-1.07177	-2.47009	4.2791	-5.23517
NP	1.0	-1.67902	-0.03318	0.18625	2.28564	0.07328	-1.55662	1.16249	2.80494	2.24758	-1.07177	-2.47009	4.1104	-4.80921
NP	1.0	-1.67902	-0.03318	0.18625	2.95217	-0.10318	-1.48883	1.6639	2.35054	2.25928	-1.07177	-2.47009	4.27247	-5.23517
NN	1.0	-0.21439	1.49611	0.29913	-0.00298	-0.65059	1.974	-0.14012	-0.61383	-1.41699	0.56972	-3.32515	-2.59685	-4.5991
NP	1.0	-1.67902	-0.03318	0.18625	2.83715	0.15866	-1.48883	1.6639	2.60447	2.25928	-1.07177	-2.47009	4.27247	-5.07702
NP	1.0	-1.3938	-0.03318	0.18625	3.00846	0.69864	-1.69017	1.0464	3.19209	2.1877	-1.07177	-2.20005	4.1104	-4.80921
NP	1.0	-1.67902	-0.03318	0.18625	3.00846	0.69864	-1.77046	1.0464	3.05934	2.24758	-1.07177	-2.20005	4.1104	-4.91545
NP	1.0	-1.67902	-0.03318	0.18625	2.89118	0.62724	-1.77046	1.21833	3.05934	2.24758	-1.07177	-2.20005	4.1104	-4.99026
NP	1.0	-1.67902	-0.03318	0.18625	2.20635	0.99286	-1.68443	1.32055	3.05934	2.44495	-1.07177	-2.20005	4.1104	-4.99026
NP	1.0	-1.67902	-0.03318	0.18625	1.92595	0.99286	-1.68443	1.20815	3.05934	2.44495	-1.07177	-2.20005	4.1104	-4.99026
NP	1.0	-1.67902	-0.03318	0.18625	2.18601	0.99286	-1.70391	1.32055	3.05934	2.44495	-1.07177	-2.20005	4.1104	-4.99026
NP	1.0	-1.67902	-0.03318	0.18625	2.61462	0.33533	-1.41281	1.57585	2.88543	2.3178	-1.07177	-2.47009	4.27247	-5.07702
NP	1.0	-1.67902	-0.03318	0.18625	2.83715	0.24881	-1.48883	1.6639	2.60447	2.25928	-1.07177	-2.47009	4.27247	-5.07702
NP	1.0	-1.67902	-0.03318	0.18625	2.83715	0.24881	-1.48883	1.6639	2.62518	2.25928	-1.07177	-2.47009	4.27247	-5.07702
NP	1.0	-1.67902	-0.03318	0.18625	2.83715	0.24881	-1.48883	1.6639	2.60447	2.25928	-1.07177	-2.47009	4.22535	-5.07702
NP	1.0	-1.67902	-0.03318	0.18625	2.83715	0.24881	-1.48883	1.6639	2.68732	2.25928	-1.07177	-2.47009	4.27247	-5.07702
NP	1.0	-1.67902	-0.03318	0.18625	2.20635	0.99286	-1.68443	1.32055	3.1975	2.44495	-1.07177	-2.20005	4.1104	-4.99026
NP	1.0	-1.67902	-0.03318	0.18625	2.81182	0.24881	-1.48883	1.6639	2.89095	2.25928	-1.07177	-2.47009	4.27247	-5.07702
NP	1.0	-1.67902	-0.03318	0.18625	2.20635	0.99286	-1.68443	1.32055	2.98802	2.44495	-1.07177	-2.20005	4.1104	-4.99026
NP	1.0	-1.67902	-0.03318	0.18625	2.83715	0.24881	-1.48883	1.49772	2.97889	2.26449	-1.07177	-2.47009	4.27247	-5.07702
NN	1.0	-0.21439	1.49611	0.29913	0.01369	-0.41739	2.06739	-0.64432	-0.97402	-1.33706	0.56972	-3.32515	-2.59685	-4.5991
NN	1.0	-0.21439	1.49611	0.29913	-0.04807	-0.41739	2.06739	-0.64432	-0.97402	-1.33706	0.56972	-3.32515	-2.59685	-4.5991
NN	1.0	-0.21439	1.49611	0.29913	0.01369	-0.41739	2.06739	-0.64432	-1.01697	-1.33706	0.56972	-3.26764	-2.59685	-4.5991
NP	1.0	-1.67902	-0.03318	0.18625	2.20635	0.78261	-1.68443	1.32055	2.98802	2.44495	-1.07177	-2.20005	4.1104	-4.99026
NP	1.0	-1.67902	-0.03318	0.18625	2.20635	0.75308	-1.68443	1.42405	3.05586	2.44495	-1.07177	-2.20005	4.1104	-4.99026
NP	1.0	-1.67902	-0.03318	0.18625	2.20635	0.92541	-1.68443	1.32055	3.05934	2.44495	-1.07177	-2.20005	4.1104	-4.99026
NN	1.0	-0.21439	1.49611	0.23074	-0.12355	-0.41739	2.06739	-1.00557	-0.95738	-1.33706	0.56972	-3.32515	-2.59685	-4.5991
NN	1.0	-0.21439	1.49611	0.23074	-0.04807	-0.41739	2.06739	-1.00557	-0.95738	-1.33706	0.56972	-3.28642	-2.59685	-4.5991
NN	1.0	-0.21439	1.49611	0.23074	-0.04807	-0.41739	2.06739	-1.00557	-0.95738	-1.33706	0.56972	-3.32515	-2.59685	-4.5991
NN	1.0	-0.21439	1.49611	0.29913	-0.02659	-0.41739	2.06739	-0.64432	-0.97402	-1.43467	0.56972	-3.32515	-2.59685	-4.5991
NP	1.0	-1.90966	0.03851	0.263	2.20635	1.21158	-1.68443	1.53527	3.21785	-0.28858	-1.07177	-2.20005	4.1104	-4.99026
NN	1.0	0.05286	1.49774	0.23343	-0.17579	-0.28543	1.974	-0.48451	-0.91784	-1.22823	0.66009	-3.32515	-2.57333	-4.90234
NP	1.0	-1.83943	-0.03318	0.18625	2.20635	1.21158	-1.68443	1.56397	3.21785	2.10288	-1.07177	-2.20005	4.1104	-4.99026
NP	1.0	-1.83943	-0.03318	0.18625	1.96607	1.21158	-1.68443	1.28016	3.35343	2.2952	-1.07177	-2.20005	4.1104	-4.99026
NP	1.0	-1.90966	0.13235	0.18625	2.20635	1.10238	-1.68443	1.34629	3.08152	2.44495	-1.07177	-2.20005	4.1104	-4.95536
NP	1.0	-1.83943	-0.04871	0.18625	1.82945	1.21158	-1.68443	1.44682	3.21785	2.2952	-1.07177	-2.20005	4.1104	-4.99026
NP	1.0	-1.83943	-0.03318	0.18625	2.063	1.21158	-1.68443	1.44682	3.21785	2.2952	-1.07177	-2.20005	4.1104	-4.99026
NP	1.0	-1.90966	-0.03318	0.18625	2.15233	1.21158	-1.68443	1.51576	3.21785	2.44495	-1.07177	-2.20005	4.1104	-4.95536
NN	1.0	-0.21439	1.52767	0.23343	0.03136	-0.25051	1.89627	-0.24432	-0.87484	-1.60778	0.56972	-3.32515	-2.527	-4.38626
NP	1.0	-1.83943	-0.03318	0.18625	2.20635	1.21158	-1.44412	1.44682	3.46872	2.2952	-1.07177	-2.20005	4.42807	-4.99026
NP	1.0	-1.83943	-0.03318	0.18625	2.49433	1.21158	-1.44412	1.44682	3.46872	2.32623	-1.07177	-2.20005	4.42807	-5.1268
NP	1.0	-1.83943	-0.0408	0.18625	2.20635	1.21158	-1.44412	1.44682	3.46872	2.2952	-1.07177	-2.20005	4.42807	-4.99026
NP	1.0	-1.83943	-0.03318	0.18625	2.21767	1.00441	-1.44412	1.44682	3.37179	2.2952	-1.07177	-2.20005	4.40365	-4.99026
NP	1.0	-1.83943	-0.03318	0.18625	2.20635	1.21158	-1.44412	1.44682	3.46872	2.50509	-1.07177	-2.20005	4.42807	-4.99026
NN	1.0	-0.21439	1.49774	0.23343	-0.23132	-0.21941	1.93535	-0.47389	-0.99509	-1.33706	0.56972	-3.32515	-2.55867	-4.38626
NN	1.0	-0.21439	1.52767	0.23343	0.03136	-0.25288	1.89627	-0.50314	-0.87484	-1.43161	0.56972	-3.32515	-2.527	-4.38626
NP	1.0	0.20488	1.26601	-0.98563	-2.86159	-1.42803	-0.92454	-0.46333	-0.70081	-1.67802	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.26601	-0.98563	-2.86159	-1.4569	-0.95246	-0.31792	-0.70081	-1.52492	3.0	-3.40711	6.0	-5.73135
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.90182	-0.92664	-0.32207	-2.48792	-1.47543	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.90182	-0.92664	-0.32207	-2.47265	-1.45206	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.85869	-0.96138	-0.92664	-0.03146	-2.48792	-1.47543	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.85869	-0.96138	-0.92664	-0.03146	-2.66171	-1.52272	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.85869	-0.96138	-0.92664	-0.13585	-2.48792	-1.47543	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.90182	-0.92664	-0.13273	-2.48792	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.85869	-0.78659	-0.92664	-0.03146	-2.48792	-1.47543	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.4811	-0.98563	-2.85869	-0.89236	-0.92664	-0.03146	-2.48792	-1.47543	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.82198	-0.92664	-0.32207	-2.33142	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.86654	-0.90182	-0.92664	-0.02612	-2.48792	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.90182	-0.92664	-0.32207	-2.10773	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.90182	-0.92664	-0.32921	-2.48792	-1.47543	3.0	-3.40711	5.97303	-6.0
NP	1.0	-1.61692	1.2439	-1.1717	0.93353	-1.76308	-1.75241	-0.85397	0.06419	-1.8627	2.72761	-2.55463	2.50229	-5.8051
NP	1.0	0.20488	1.41399	-0.98563	-2.64534	-0.97885	-0.92664	-0.02612	-2.48792	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.90182	-0.92664	-0.32207	-2.10773	-1.4545	3.0	-3.40711	6.0	-5.92335
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.90182	-0.92664	-0.32207	-2.21119	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.55351	-0.90182	-0.92664	-0.32207	-2.10773	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.34159	1.41399	-0.98563	-2.79536	-0.90182	-0.92664	-0.32207	-1.84127	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.90182	-0.92664	-0.06493	-2.10773	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.14551	1.41399	-0.98563	-2.64534	-0.97885	-0.92664	-0.02612	-2.48792	-1.527	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.61185	-0.90182	-0.92664	-0.32207	-2.10773	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.54713	-0.90182	-0.92664	-0.32207	-2.25957	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.64534	-0.97885	-0.92664	-0.02612	-2.75567	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.98257	-0.92664	-0.32207	-2.09223	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.71763	-0.90182	-0.92664	-0.32207	-2.10773	-1.4545	3.0	-3.40711	6.0	-5.92335
NP	1.0	0.20488	1.41399	-0.98563	-2.91788	-0.9002	-0.93583	-0.32207	-2.11455	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.55517	-0.90182	-0.92664	-0.32207	-2.10773	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.90182	-0.93583	-0.32207	-2.11455	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.49742	-0.77012	-0.90386	-0.15609	-2.08879	-1.62093	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.90182	-0.93583	-0.32207	-2.1517	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.90182	-0.93583	-0.37643	-2.11455	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.77922	-0.92664	-0.32207	-2.08879	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.24745	1.41399	-0.98563	-2.79536	-0.90182	-0.92664	-0.32207	-2.08879	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.78438	-0.92664	-0.17317	-2.10773	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.79536	-0.99336	-0.93583	-0.32207	-1.9333	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.75753	-1.02069	-0.93583	-0.26551	-1.85213	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.32159	-0.98563	-2.51796	-1.0245	-0.93583	-0.32207	-1.85213	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.51111	-1.02069	-0.93583	-0.26551	-2.07962	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.45706	-1.02069	-0.93583	-0.26551	-2.07962	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.51111	-1.14652	-0.93583	-0.26551	-2.07962	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.41399	-0.98563	-2.50743	-0.90182	-0.92664	-0.32207	-2.04519	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.75753	-1.02069	-0.93583	-0.26551	-1.9787	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.09548	1.38526	-0.98563	-2.7889	-1.02069	-0.93583	-0.26551	-1.85213	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.75753	-1.12304	-0.9533	-0.34287	-2.04015	-1.35183	2.99466	-3.40711	6.0	-5.88401
NP	1.0	0.20488	1.38526	-0.98563	-2.84642	-1.02069	-0.93583	-0.26551	-0.6659	-1.33669	3.0	-3.40711	5.53589	-6.0
NP	1.0	0.20488	1.27672	-0.98563	-2.44412	-0.98415	-0.93583	-0.26551	-2.07962	-1.61727	2.99466	-3.40711	6.0	-6.0
NP	1.0	-0.58135	1.38526	-0.98563	-2.18728	-0.98415	-0.93583	-0.26551	-2.07962	-1.61727	2.99466	-3.40711	5.1612	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.75753	-1.02069	-0.9533	-0.34287	-2.04015	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.42473	-1.02069	-0.93583	-0.49758	-2.07962	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.81751	-1.02069	-0.9479	-0.35399	-1.79152	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.90751	-1.02069	-0.93583	-0.26551	-2.07962	-1.49993	3.0	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.75753	-1.02069	-0.93583	-0.36304	-1.85213	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.75753	-1.04303	-0.93583	-0.26551	-1.85213	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.75753	-1.02069	-0.93583	-0.26551	-1.93873	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.46847	-1.02069	-0.93583	-0.34035	-1.85213	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.33438	-0.98563	-1.28367	-1.09808	-0.93583	-0.39327	-2.07962	-1.61727	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.33438	-0.98563	-2.44424	-1.03892	-0.93583	-0.13281	-2.07962	-1.61727	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.46847	-1.02069	-0.93583	-0.34035	-1.99234	-1.49993	2.97801	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.72785	-1.04303	-0.93583	-0.0565	-1.85213	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-2.46847	-1.02069	-0.93583	-0.58451	-1.85213	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.38526	-0.98563	-3.04668	-1.04303	-0.93583	-0.25001	-1.99197	-1.49993	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.33438	-0.98563	-2.48121	-1.09808	-0.93583	-0.39327	-1.70828	-1.61727	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.22665	-0.98563	-2.64822	-1.09808	-0.93583	-0.07838	-1.84424	-1.61727	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.33438	-0.98563	-2.64822	-1.09808	-0.93583	-0.11802	-1.84424	-1.61727	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.33438	-0.98563	-2.48121	-1.09808	-0.93583	-0.4284	-1.5982	-1.61727	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.24141	1.33438	-0.98563	-2.48121	-1.09808	-0.93583	-0.39327	-1.68223	-1.61727	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.24141	1.33438	-0.98563	-2.48121	-1.07323	-0.93583	-0.48412	-1.74386	-1.61727	3.0	-3.40711	6.0	-6.0
NP	1.0	0.13247	1.33438	-0.98563	-2.48121	-1.09808	-0.93583	-0.39327	-1.54907	-1.61727	2.99466	-3.40711	6.0	-6.0
NP	1.0	0.20488	1.33438	-0.98563	-2.64822	-1.09808	-0.93583	-0.09385	-1.84424	-1.61727	2.99466	-3.40711	6.0	-6.0
NP	1.0	-0.86418	1.22784	-1.41311	-2.23929	-0.83869	-0.94424	-0.68148	-1.56292	-1.17822	2.12347	-6.0	2.33734	-3.89263
NP	1.0	-0.86418	1.22784	-1.41311	-2.23929	-0.83563	-0.94424	-0.5769	-1.64617	-1.17822	2.12347	-6.0	2.33734	-3.89263
NP	1.0	-0.86418	1.22784	-1.41311	-2.21915	-0.83869	-0.94424	-0.63514	-1.64617	-1.19222	2.12347	-6.0	2.33734	-3.89263
NP	1.0	-0.86418	1.22784	-1.41311	-2.23929	-0.83869	-0.94424	-0.68148	-1.64617	-1.17822	2.12347	-6.0	2.33734	-3.89263
NP	1.0	-0.86418	1.13848	-1.41311	-2.38884	-0.83828	-0.94424	-0.33737	-1.66792	-1.46816	2.12347	-6.0	2.41462	-3.89263
NP	1.0	-0.86418	1.13848	-1.41311	-2.1707	-0.83828	-0.94424	-0.33737	-1.66792	-1.68106	2.12347	-6.0	2.41462	-3.89263
NP	1.0	-0.86418	1.01162	-1.41311	-2.6394	-0.83828	-0.93039	-0.33737	-1.52892	-1.46816	2.12347	-6.0	2.33734	-3.89263
NP	1.0	-0.86418	1.13848	-1.41311	-2.38884	-0.83828	-0.94021	-0.35067	-1.66792	-1.66744	2.12347	-6.0	2.41462	-3.89263
NP	1.0	-0.86418	1.13848	-1.41311	-2.38884	-0.83828	-0.94424	-0.33737	-1.66792	-1.46816	2.12347	-5.98139	2.41462	-3.89263
NP	1.0	-0.86418	1.13848	-1.41311	-2.38884	-0.83828	-0.94424	-0.25686	-1.87076	-1.47862	2.12347	-6.0	2.41462	-3.89263
NP	1.0	-0.86418	1.13848	-1.41311	-2.38884	-0.83828	-0.94424	-0.06757	-1.53632	-1.46816	2.12347	-5.98139	2.41462	-3.89263
